Name,ID,SMILES,InChI,Fa
DIATRIZOIC ACID,CHEMBL1201220,CC(=O)Nc1c(I)c(NC(=O)C)c(I)c(C(=O)O)c1I,YVPYQUNUQOZFHG-UHFFFAOYSA-N,0.05
TICARCILLIN,CHEMBL1449,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,OHKOGUYZJXTSFX-KZFFXBSXSA-N,0.05
IMIPENEM,CHEMBL148,C[C@@H](O)[C@@H]1[C@H]2CC(=C(N2C1=O)C(=O)O)SCCNC=N,ZSKVGTPCRGIANV-ZXFLCMHBSA-N,0.05
ALBENDAZOLE,CHEMBL1483,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,HXHWSAZORRCQMX-UHFFFAOYSA-N,0.05
SUCCINYLSULFATHIAZOLE,CHEMBL1484857,OC(=O)CCC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2nccs2,SKVLYVHULOWXTD-UHFFFAOYSA-N,0.05
CIDOFOVIR,CHEMBL152,NC1=NC(=O)N(C[C@@H](CO)OCP(=O)(O)O)C=C1,VWFCHDSQECPREK-LURJTMIESA-N,0.05
PHTHALYLSULFATHIAZOLE,CHEMBL1524273,OC(=O)c1ccccc1C(=O)Nc2ccc(cc2)S(=O)(=O)Nc3nccs3,PBMSWVPMRUJMPE-UHFFFAOYSA-N,0.05
DACTINOMYCIN,CHEMBL1554,CC(C)[C@H]1NC(=O)[C@@H](NC(=O)C2=C(N)C(=O)C(=C3Oc4c(C)ccc(C(=O)N[C@H]5[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]6CCCN6C(=O)[C@H](NC5=O)C(C)C)c4N=C23)C)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]7CCCN7C1=O,RJURFGZVJUQBHK-IIXSONLDSA-N,0.05
VINBLASTINE,CHEMBL159,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,JXLYSJRDGCGARV-CFWMRBGOSA-N,0.05
IOTROXIC ACID,CHEMBL1651905,OC(=O)c1c(I)cc(I)c(NC(=O)COCCOCCOCC(=O)Nc2c(I)cc(I)c(C(=O)O)c2I)c1I,JXMIBUGMYLQZGO-UHFFFAOYSA-N,0.05
CEFOTAXIME,CHEMBL1730,CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)COC(=O)C)\c3csc(N)n3,GPRBEKHLDVQUJE-QSWIMTSFSA-N,0.05
VANCOMYCIN,CHEMBL262777,CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)c2ccc(Oc3cc4cc(Oc5ccc(cc5Cl)[C@@H](O)[C@@H]6NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H](CC(=O)N)NC1=O)c7ccc(O)c(c7)c8c(O)cc(O)cc8[C@H](NC6=O)C(=O)O)c3O[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O[C@H]%10C[C@](C)(N)[C@H](O)[C@H](C)O%10)c(Cl)c2,MYPYJXKWCTUITO-LYRMYLQWSA-N,0.05
AMPHOTERICIN B,CHEMBL267345,C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@H]([C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\[C@H](C)[C@@H](O)[C@H]1C)O2)C(=O)O,APKFDSVGJQXUKY-INPOYWNPSA-N,0.05
,CHEMBL282254,OC(=O)CN(CCN(CC(=O)O)Cc1ccccc1O)Cc2ccccc2O,GRUVVLWKPGIYEG-UHFFFAOYSA-N,0.05
SULBACTAM,CHEMBL403,CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(=O)O,FKENQMMABCRJMK-RITPCOANSA-N,0.05
AMYGDALIN,CHEMBL461727,OC[C@H]1O[C@@H](OC[C@H]2O[C@@H](O[C@@H](C#N)c3ccccc3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,XUCIJNAGGSZNQT-JHSLDZJXSA-N,0.05
XAMOTEROL,CHEMBL75753,OC(CNCCNC(=O)N1CCOCC1)COc2ccc(O)cc2,DXPOSRCHIDYWHW-UHFFFAOYSA-N,0.05
CHLORHEXIDINE,CHEMBL790,Clc1ccc(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)Nc2ccc(Cl)cc2)cc1,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,0.05
PAMIDRONIC ACID,CHEMBL834,NCCC(O)(P(=O)(O)O)P(=O)(O)O,WRUUGTRCQOWXEG-UHFFFAOYSA-N,0.05
EDETIC ACID,CHEMBL858,OC(=O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,KCXVZYZYPLLWCC-UHFFFAOYSA-N,0.05
ETIDRONIC ACID,CHEMBL871,CC(O)(P(=O)(O)O)P(=O)(O)O,DBVJJBKOTRCVKF-UHFFFAOYSA-N,0.05
PHYSOSTIGMINE,CHEMBL94,CNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1,PIJVFDBKTWXHHD-HIFRSBDPSA-N,0.05
GANCICLOVIR,CHEMBL182,Nc1nc(O)c2ncn(COC(CO)CO)c2n1,IRSCQMHQWWYFCW-UHFFFAOYSA-N,0.04
FD-4,PubChemCID13506,C1=CC=C2C(=C1)C(=CC=C2S(=O)(=O)[O-])N=NC3=C4C=CC(=CC4=CC(=C3O)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+],WLDHEUZGFKACJH-UHFFFAOYSA-K,0.04
CLODRONIC ACID,CHEMBL12318,OP(=O)(O)C(Cl)(Cl)P(=O)(O)O,ACSIXWWBWUQEHA-UHFFFAOYSA-N,0.03
FRAMYCETIN,CHEMBL184618,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]4O[C@H](CN)[C@@H](O)[C@H](O)[C@H]4N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,PGBHMTALBVVCIT-VCIWKGPPSA-N,0.03
OUABAIN,CHEMBL222863,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)C6=CC(=O)OC6)[C@H](O)[C@H](O)[C@H]1O,LPMXVESGRSUGHW-HBYQJFLCSA-N,0.03
NELFINAVIR,CHEMBL584,Cc1c(O)cccc1C(=O)N[C@@H](CSc2ccccc2)[C@H](O)CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C,QAGYKUNXZHXKMR-HKWSIXNMSA-N,0.03
NEDOCROMIL,CHEMBL746,CCCc1c2OC(=CC(=O)c2cc3C(=O)C=C(N(CC)c13)C(=O)O)C(=O)O,RQTOOFIXOKYGAN-UHFFFAOYSA-N,0.03
IOTHALAMIC ACID,CHEMBL1201300,CNC(=O)c1c(I)c(NC(=O)C)c(I)c(C(=O)O)c1I,UXIGWFXRQKWHHA-UHFFFAOYSA-N,0.02
DEFEROXAMINE,CHEMBL556,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,UBQYURCVBFRUQT-UHFFFAOYSA-N,0.02
ACARBOSE,CHEMBL1566,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]4C=C(CO)[C@@H](O)[C@H](O)[C@H]4O,XUFXOAAUWZOOIT-SXARVLRPSA-N,0.0135
,CHEMBL1201194,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]2[C@H](O[C@@H]3[C@@H](O)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O,UCSJYZPVAKXKNQ-ZCTIVXDHSA-N,0.01
KANAMYCIN,CHEMBL1384,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,SBUJHOSQTJFQJX-NOAMYHISSA-N,0.01
AZTREONAM,CHEMBL158,C[C@H]1[C@H](NC(=O)\C(=N/OC(C)(C)C(=O)O)\c2csc(N)n2)C(=O)N1S(=O)(=O)O,WZPBZJONDBGPKJ-VEHQQRBSSA-N,0.01
CEFTRIAXONE,CHEMBL161,CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)CSC3=NC(=O)C(=NN3C)O)\c4csc(N)n4,VAAUVRVFOQPIGI-SPQHTLEESA-N,0.01
CROMOLYN,CHEMBL428880,OC(COc1cccc2OC(=CC(=O)c12)C(=O)O)COc3cccc4OC(=CC(=O)c34)C(=O)O,IMZMKUWMOSJXDT-UHFFFAOYSA-N,0.01
CHLORDIAZEPOXIDE,CHEMBL451,CNC1=Nc2ccc(Cl)cc2C(=[N+]([O-])C1)c3ccccc3,ANTSCNMPPGJYLG-UHFFFAOYSA-N,0.01
ALENDRONIC ACID,CHEMBL870,NCCCC(O)(P(=O)(O)O)P(=O)(O)O,OGSPWJRAVKPPFI-UHFFFAOYSA-N,0.01
LACTITOL,CHEMBL296306,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,JCQLYHFGKNRPGE-FCVZTGTOSA-N,0.006666667
RAFFINOSE,CHEMBL603717,OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,MUPFEKGTMRGPLJ-ZQSKZDJDSA-N,0.0025
VIDARABINE,CHEMBL1090,Nc1ncnc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O,OIRDTQYFTABQOQ-UHTZMRCNSA-N,0
PROPANTHELINE,CHEMBL1180725,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc3ccccc13)C(C)C,VVWYOYDLCMFIEM-UHFFFAOYSA-N,0
MIVACURIUM,CHEMBL1182833,COc1cc2CC[N+](C)(CCCOC(=O)CC\C=C\CCC(=O)OCCC[N+]3(C)CCc4cc(OC)c(OC)cc4[C@H]3Cc5cc(OC)c(OC)c(OC)c5)[C@H](Cc6cc(OC)c(OC)c(OC)c6)c2cc1OC,ILVYCEVXHALBSC-OTBYEXOQSA-N,0
BRETYLIUM,CHEMBL1199080,CC[N+](C)(C)Cc1ccccc1Br,AAQOQKQBGPPFNS-UHFFFAOYSA-N,0
GALLAMINE TRIETHIODIDE,CHEMBL1200993,[I-].[I-].[I-].CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,REEUVFCVXKWOFE-UHFFFAOYSA-K,0
GLYCOPYRROLATE,CHEMBL1201027,[Br-].C[N+]1(C)CCC(C1)OC(=O)C(O)(C2CCCC2)c3ccccc3,VPNYRYCIDCJBOM-UHFFFAOYSA-M,0
CEFORANIDE,CHEMBL1201046,NCc1ccccc1CC(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(=O)O)CSc4nnnn4CC(=O)O,SLAYUXIURFNXPG-CRAIPNDOSA-N,0
DAPIPRAZOLE,CHEMBL1201216,Cc1ccccc1N2CCN(CCc3nnc4CCCCn34)CC2,RFWZESUMWJKKRN-UHFFFAOYSA-N,0
VECURONIUM,CHEMBL1201219,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@@H]([C@@H]4OC(=O)C)[N+]5(C)CCCCC5)[C@@]2(C)C[C@@H]1N6CCCCC6,BGSZAXLLHYERSY-XQIGCQGXSA-N,0
NAFARELIN,CHEMBL1201309,CC(C)C[C@H](NC(=O)[C@@H](Cc1cccc2ccccc12)NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C@H](CO)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)[C@H](Cc6cnc[nH]6)NC(=O)[C@@H]7CCC(=O)N7)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N8CCC[C@H]8C(=O)NCC(=O)N,PPXLVGBVOZLEIW-ITQXDASVSA-N,0
DIPHEMANIL,CHEMBL1201340,C[N+]1(C)CCC(=C(c2ccccc2)c3ccccc3)CC1,LCTZPQRFOZKZNK-UHFFFAOYSA-N,0
MEROPENEM,CHEMBL127,C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)O)S[C@@H]3CN[C@@H](C3)C(=O)N(C)C,DMJNNHOOLUXYBV-PQTSNVLCSA-N,0
PENTOLINIUM,CHEMBL1271,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,XSBSKEQEUFOSDD-UHFFFAOYSA-N,0
ATRACURIUM,CHEMBL1360,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]4(C)CCc5cc(OC)c(OC)cc5C4Cc6ccc(OC)c(OC)c6)cc1OC,YXSLJKQTIDHPOT-UHFFFAOYSA-N,0
PRALIDOXIME,CHEMBL1420,C[n+]1ccccc1C=NO,JBKPUQTUERUYQE-UHFFFAOYSA-O,0
BETHANECHOL,CHEMBL1482,CC(C[N+](C)(C)C)OC(=O)N,NZUPCNDJBJXXRF-UHFFFAOYSA-O,0
AZLOCILLIN,CHEMBL1537,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c4ccccc4)C(=O)N2[C@H]1C(=O)O,JTWOMNBEOCYFNV-NFFDBFGFSA-N,0
NETILMICIN,CHEMBL1572,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(=CC[C@H]2N)CN)[C@H](O)[C@H]1O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O,CIDUJQMULVCIBT-MQDUPKMGSA-N,0
CEFAMANDOLE NAFATE,CHEMBL1618,[Na+].Cn1nnnc1SCC2=C(N3[C@H](SC2)[C@H](NC(=O)[C@H](OC=O)c4ccccc4)C3=O)C(=O)[O-],ICZOIXFFVKYXOM-YCLOEFEOSA-M,0
BUTYLSCOPOLAMINE,CHEMBL1618102,CCCC[N+]1(C)[C@@H]2C[C@H](C[C@H]1[C@@H]3O[C@H]23)OC(=O)[C@H](CO)c4ccccc4,YBCNXCRZPWQOBR-WVHCHWADSA-N,0
LUCIFER YELLOW,CHEMBL1650069,[Li+].[Li+].NNC(=O)N1C(=O)c2cc(cc3c(N)c(cc(C1=O)c23)S(=O)(=O)[O-])S(=O)(=O)[O-],DLBFLQKQABVKGT-UHFFFAOYSA-L,0
STREPTOZOCIN,CHEMBL1651906,CN(N=O)C(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,ZSJLQEPLLKMAKR-YDEIVXIUSA-N,0
CARNITINE,CHEMBL172513,C[N+](C)(C)CC(O)CC(=O)[O-],PHIQHXFUZVPYII-UHFFFAOYSA-N,0
MEZLOCILLIN,CHEMBL1731,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(C3=O)S(=O)(=O)C)c4ccccc4)C(=O)N2[C@H]1C(=O)O,YPBATNHYBCGSSN-VWPFQQQWSA-N,0
OXITROPIUM,CHEMBL1739767,CC[N+]1(C)[C@H]2C[C@H](C[C@H]1[C@H]3O[C@@H]23)OC(=O)[C@H](CO)c4ccccc4,NVOYVOBDTVTBDX-XGWMKZBJSA-N,0
TOBRAMYCIN,CHEMBL1747,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,NLVFBUXFDBBNBW-PBSUHMDJSA-N,0
AMIKACIN,CHEMBL177,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O,LKCWBDHBTVXHDL-RMDFUYIESA-N,0
BEPHENIUM,CHEMBL1788404,C[N+](C)(CCOc1ccccc1)Cc2ccccc2 ,AVWWVJUMXRXPNF-UHFFFAOYSA-N,0
PANCURONIUM,CHEMBL185073,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@@H]([C@@H]4OC(=O)C)[N+]5(C)CCCCC5)[C@@]2(C)C[C@@H]1[N+]6(C)CCCCC6,GVEAYVLWDAFXET-XGHATYIMSA-N,0
TEICOPLANIN A2-1,CHEMBL1908353,CCCCC\C=C/CCC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1Oc2c3Oc4ccc(C[C@H]5NC(=O)[C@@H](N)c6ccc(O)c(Oc7cc(O)cc(c7)[C@H](NC5=O)C(=O)N[C@H]8C(=O)N[C@H]9C(=O)N[C@@H]([C@H](O[C@@H]%10O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%10NC(=O)C)c%11ccc(Oc2cc8c3)c(Cl)c%11)C(=O)N[C@@H](C(=O)O)c%12cc(O)cc(O[C@H]%13O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]%13O)c%12c%14cc9ccc%14O)c6)cc4Cl,YMWQIYMUNZBOOV-DOZYEWNNSA-N,0
POLDINE,CHEMBL2110948,C[N+]1(C)CCCC1COC(=O)C(O)(c2ccccc2)c3ccccc3 ,CQRKVVAGMJJJSR-UHFFFAOYSA-N,0
CEFODIZIME,CHEMBL2303613,CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)CSc3nc(C)c(CC(=O)O)s3)\c4csc(N)n4,XDZKBRJLTGRPSS-BGZQYGJUSA-N,0
SURAMIN,CHEMBL265502,Cc1ccc(cc1NC(=O)c2cccc(NC(=O)Nc3cccc(c3)C(=O)Nc4cc(ccc4C)C(=O)Nc5ccc(c6cc(cc(c56)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O)c2)C(=O)Nc7ccc(c8cc(cc(c78)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O,FIAFUQMPZJWCLV-UHFFFAOYSA-N,0
GENTAMICIN,CHEMBL3039597,CNC(C)[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1.CN[C@@H]4[C@@H](O)[C@@H](O[C@H]5[C@H](N)C[C@H](N)[C@@H](O[C@H]6O[C@H](CN)CC[C@H]6N)[C@@H]5O)OC[C@]4(C)O.CN[C@@H]7[C@@H](O)[C@@H](O[C@H]8[C@H](N)C[C@H](N)[C@@H](O[C@H]9O[C@@H](CC[C@H]9N)C(C)N)[C@@H]8O)OC[C@]7(C)O,NPEFREDMMVQEPL-RWPARATISA-N,0
,CHEMBL3085123,[Cl-].CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@H](C2)OC(=O)C(CO)c3ccccc3,MQIPRYDNKGFOGV-WDTICOSOSA-M,0
,CHEMBL3085543,[Br-].[Br-].OC\C=C/1\C[N@+]2(CC=C)CC[C@@]34[C@@H]2C[C@@H]1\C\5=C\N6[C@H]7\C(=C/N([C@H]35)c8ccccc48)\[C@H]9C[C@H]%10C7(CC[N+]%10(CC=C)C/C/9=C/CO)c%11ccccc6%11,BXTUHNWXQLWICJ-DIXMSKSGSA-L,0
TUBOCURARINE,CHEMBL339427,COc1cc2CC[N+](C)(C)[C@@H]3Cc4ccc(O)c(Oc5cc6[C@H](Cc7ccc(Oc(c1O)c23)cc7)N(C)CCc6cc5OC)c4,JFJZZMVDLULRGK-URLMMPGGSA-O,0
PAROMOMYCIN,CHEMBL370143,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,UOZODPSAJZTQNH-LSWIJEOBSA-N,0
,CHEMBL3786055,[Cl-].OC(C(=O)OC1C[C@H]2CC[C@H](C1)[N+]23CCCC3)(c4ccccc4)c5ccccc5,RVCSYOQWLPPAOA-HLUKFBSCSA-M,0
ARBEKACIN,CHEMBL426926,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O,MKKYBZZTJQGVCD-XTCKQBCOSA-N,0
CEFTAZIDIME,CHEMBL44354,CC(C)(O\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)[O-])C[n+]3ccccc3)\c4csc(N)n4)C(=O)O,ORFOPKXBNMVMKC-DWVKKRMSSA-N,0
OBIDOXIME,CHEMBL451635,O\N=C\c1cc[n+](COC[n+]2ccc(\C=N\O)cc2)cc1,HIGRLDNHDGYWQJ-UHFFFAOYSA-P,0
TENIPOSIDE,CHEMBL452231,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@H](O[C@H]5[C@H](O)[C@H]4O)c6cccs6)c7cc8OCOc8cc27,NRUKOCRGYNPUPR-QBPJDGROSA-N,0
NEOSTIGMINE BROMIDE,CHEMBL54126,[Br-].CN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C,LULNWZDBKTWDGK-UHFFFAOYSA-M,0
PENTAMIDINE,CHEMBL55,NC(=N)c1ccc(OCCCCCOc2ccc(cc2)C(=N)N)cc1,XDRYMKDFEDOLFX-UHFFFAOYSA-N,0
EDROPHONIUM BROMIDE,CHEMBL60745,[Br-].CC[N+](C)(C)c1cccc(O)c1,CAEPIUXAUPYIIJ-UHFFFAOYSA-N,0
CEPHALOTHIN,CHEMBL617,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc3cccs3)C2=O)C(=O)O,XIURVHNZVLADCM-IUODEOHRSA-N,0
CEFPIROME,CHEMBL65794,CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)[O-])C[n+]3cccc4CCCc34)\c5csc(N)n5,DKOQGJHPHLTOJR-WHRDSVKCSA-N,0
PIPERACILLIN,CHEMBL702,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)O)c4ccccc4)C(=O)C1=O,IVBHGBMCVLDMKU-GXNBUGAJSA-N,0
MOXALACTAM,CHEMBL74632,CO[C@]1(NC(=O)C(C(=O)O)c2ccc(O)cc2)[C@H]3OCC(=C(N3C1=O)C(=O)O)CSc4nnnn4C,JWCSIUVGFCSJCK-CAVRMKNVSA-N,0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
