Name,ID,InChI,SMILES,LogD
,CHEMBL2171039,JJYHGGFMSOGVHA-UHFFFAOYSA-N,Clc1ccc(OC2CCN(CC2)C3CCN(CC3)C(=O)NS(=O)(=O)c4ccccc4Cl)cc1Cl,1.93
,CHEMBL124842,RUOLUVWKKUNVSF-UHFFFAOYSA-N,CCCCCCCN(CCc1ccc(OC(C)(C)C(=O)O)cc1)C(=O)Nc2ccc(F)cc2F,1.93
,CHEMBL2036736,KCHIOGFOPPOUJC-UHFFFAOYSA-N,Clc1ccc(cc1)C(=O)Nc2oc(nn2)C(=O)Nc3ccc(cc3)N4CCOCC4,1.92
,CHEMBL322271,DBDUMMKYYKJJID-UHFFFAOYSA-N,Oc1ccc(CCNCCCS(=O)(=O)NCCOCCc2cccc(Cl)c2)c3sc(O)nc13,1.92
,CHEMBL2029359,ULXXDDBFHOBEHA-CWDCEQMOSA-N,CS(=O)(=O)Cc1cc(nc(n1)c2cnc3[nH]ccc3c2)N4CCOCC4,1.92
,CHEMBL569720,XAGOQHLVLYAAMO-UHFFFAOYSA-N,C[C@H](Nc1nc(Nc2cc(C)[nH]n2)c(C)nc1C#N)c3ncc(F)cn3,1.92
,CHEMBL41,NYEZEWLNXPKHNM-UHFFFAOYSA-N,CNCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2,1.92
,CHEMBL2171984,OWULRRZVAXTQNS-UHFFFAOYSA-N,Fc1ccc(cc1)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NCC#N,1.92
,CHEMBL1333961,IEVRVWMQNQJHHK-UHFFFAOYSA-N,Nc1[nH]nc2cccc(Cl)c12,1.92
,CHEMBL1800656,FOUGTHXAKKBTGL-INIZCTEOSA-N,CCN(CCNCCc1ccc(O)c2NC(=O)Sc12)C(=O)CCOCCc3ccccc3,1.92
,CHEMBL2036777,PTBKFATYSVLSSD-UHFFFAOYSA-N,CC(C)N1CCN[C@@H](CN2CCN(CC2)C(=O)Nc3ccc(Cl)c(Cl)c3)C1,1.92
,CHEMBL1257457,XZXICFZJBPQSLC-UHFFFAOYSA-N,NC(=O)c1cccc(OC2CCN(Cc3ccccc3)CC2)c1,1.92
,CHEMBL54429,LHCLWEHLDOMAOL-NRFANRHFSA-N,ONC(=O)Cc1ccc(OCc2ccccc2)cc1,1.92
,CHEMBL479445,LUPHOOKVGNVAFT-UHFFFAOYSA-N,COc1cc2ncc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1NCCN(C)C,1.91
,CHEMBL1650732,ZPEIMTDSQAKGNT-UHFFFAOYSA-N,C[C@H](Nc1nc(Nc2cc(C)[nH]n2)cc(n1)N3CCOCC3)c4ncc(F)cn4,1.91
,CHEMBL113905,GSONSIPOXDCBQT-UHFFFAOYSA-N,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)OCc3ccccn3)C(=O)C(F)(F)F,1.91
,CHEMBL86276,OOMGQPYWFVFEKS-UHFFFAOYSA-N,Nc1nc(nn1Cc2ccccc2)c3ccccc3,1.91
,CHEMBL2164674,ORPLKVBNBJSMGV-UHFFFAOYSA-N,O=C(NCC#N)[C@@H]1CCCC[C@H]1C(=O)N2CCc3ccccc3C2,1.91
,CHEMBL274056,HMEJFKBSLZUVMF-GHMZBOCLSA-N,Oc1ccc(O)c2C(=O)C=CC(=O)c12,1.91
,CHEMBL232656,AYLYLYGPZGHYDP-UHFFFAOYSA-N,C[C@@H]1CN(Cc2ccc(F)cc2)CCN1C(=O)COc3ccc(Cl)cc3NC(=O)N,1.91
,CHEMBL1320527,RHXWAMSYANZWMS-UHFFFAOYSA-N,CC1=C(OCc2ccc(F)cc2)C(=O)C=CO1,1.91
,CHEMBL1770733,RYUVHHFBAIAIHW-CWSKOGRWSA-N,Nc1cc(ncn1)c2ccccc2,1.91
,CHEMBL203567,RFLDHZLAQOBNRW-UHFFFAOYSA-N,Nc1c(cnn1c2ccc(F)cc2)C(=O)c3cccc(OC[C@@H](O)CO)c3,1.91
,CHEMBL178835,QPKLSOHWYXCVTB-UHFFFAOYSA-N,CC(C)[C@H](NC(=O)C[C@H](NC(=O)\C=C\c1ccccc1)c2ccccc2)C(=O)[C@H]3[C@H](C)C(=O)NC3=O,1.91
,CHEMBL1240967,MVCLSAMNMAWXFQ-UHFFFAOYSA-N,CC(C)(Cc1cccc(CC(=O)NCc2cccc(c2)c3ccc(O)cc3)c1)NC[C@H](O)c4ccc(O)c(NS(=O)(=O)C)c4,1.91
,CHEMBL14293,SJNDRKWPSCLZAX-UHFFFAOYSA-N,CC(C)C(NC(=O)CN1C(=O)C2=C(C=C1c3ccccc3)C(=O)N(CCN4CCOCC4)C(=O)N2)C(=O)C(F)(F)F,1.91
,CHEMBL1087898,OFCNXPDARWKPPY-UHFFFAOYSA-N,C[C@H](Nc1cncc(Nc2ncc(C)s2)n1)c3ncc(F)cn3,1.91
,CHEMBL1381135,GTAHYWCJADHESY-PMERELPUSA-N,COc1cnc(nc1N(C)C)c2ccccn2,1.9
,CHEMBL2070948,FSPIRRADWUCBCO-PBIXBGHESA-N,CC(C)(C#N)c1cnc(s1)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N,1.9
,CHEMBL1916086,DZAWPFCCIZVOPI-UHFFFAOYSA-N,Cc1ccc(cc1)S(=O)(=O)Nc2c(cnn2c3ccccc3)C(=O)NCc4ccccc4,1.9
,CHEMBL1491421,FXVJITQJGQEANW-UHFFFAOYSA-N,CC(C)(C)c1cc2nc3C(=O)N(Cc4ccccc4)Cc3c(O)n2n1,1.9
,CHEMBL2010838,MCIDWGZGWVSZMK-UHFFFAOYSA-N,CN(C1CCN(Cc2ccc(cn2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3)n4cnnn4,1.9
,CHEMBL1818341,ZYMMGYFMZMBYCB-UHFFFAOYSA-N,CC(C)CNCc1ccc(cc1)c2ccccc2S(=O)(=O)N3CCCC3,1.9
,CHEMBL424378,DYEFUKCXAQOFHX-UHFFFAOYSA-N,CCCc1c(O)c(ccc1OCc2cccc(NC(=O)c3ccccc3C(=O)O)c2)C(=O)C,1.9
,CHEMBL2315158,JMYTXWSBHSDZNI-UHFFFAOYSA-N,CCCCNc1nc(N)c2NC(=O)N(Cc3ccc(OCCN(C)C)nc3)c2n1,1.9
,CHEMBL2325707,JAIIZWCZERLWEK-UHFFFAOYSA-N,CN1CCC(CC1)(c2cc(nc(n2)c3cccc4[nH]ccc34)N5CCOCC5)S(=O)(=O)C,1.9
,CHEMBL1184126,XMAPNFVXGZVZLY-UHFFFAOYSA-N,Oc1c2C(=O)N(NC(=O)c2nc3cc(Cl)ccc13)C(C4CCCC4)c5ccccn5,1.9
,CHEMBL21342,IYWMYJHOIKQQFA-UHFFFAOYSA-N,C1NC(Cc2ccccc12)c3ccccc3,1.9
,CHEMBL195329,XJUVOPKVNMAOHD-UHFFFAOYSA-N,O=C(N[C@H]1CN2CCC1CC2)c3ccc(s3)c4ccccc4,1.9
,CHEMBL1951918,GJFXODQPYBBWHJ-UHFFFAOYSA-N,CCN(C1CCN(CC[C@H](C2CCN(CC2)S(=O)(=O)C)c3cccc(c3)C(F)(F)F)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,1.9
,CHEMBL365614,YNNUSGIPVFPVBX-UHFFFAOYSA-N,CN1CCCC(COc2nccc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)n2)C1,1.9
,CHEMBL2158778,LTYRZHLAUJRMPD-UHFFFAOYSA-N,OC(=O)[C@H](Cc1ccc(F)cc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)cc4)CC2,1.9
,CHEMBL86795,KJMALBRUCRDMTE-JTQLQIEISA-N,c1ccc2[nH]ncc2c1,1.9
,CHEMBL1922094,OQODWFCIKXTEHB-UHFFFAOYSA-N,C[C@H](O)C(=O)N1CCN(Cc2sc3c(nc(nc3c2C)c4cnc(N)nc4)N5CCOCC5)CC1,1.9
,CHEMBL71044,CRPSLFMUGWFWGH-UHFFFAOYSA-N,CN(C)CCCNS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1,1.9
,CHEMBL424414,XNANHPIYZJMJSP-GYVBGXKYSA-N,CC1=CC(=O)Nc2ccccc12,1.9
,CHEMBL2170989,XXPANQJNYNUNES-CQSZACIVSA-N,Nc1ncnc2c1ncn2[C@@H]3O[C@H](CSCCCNC(=O)Nc4ccccc4)[C@@H](O)[C@H]3O,1.9
,CHEMBL6800,UBYNBZKQYLBKFN-UHFFFAOYSA-N,COc1nc(Br)cnc1NS(=O)(=O)c2cccc3c(cccc23)N(C)C,1.9
,CHEMBL2348642,RTHCYVBBDHJXIQ-MRXNPFEDSA-N,CNc1nc(C)c(s1)c2nc(Nc3cccc(c3)N4CCNCC4)ncc2C#N,1.9
,CHEMBL2,DBAKFASWICGISY-UHFFFAOYSA-N,COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)c4occc4,1.9
,CHEMBL339898,QTAXCQYCXMOZAD-IBGZPJMESA-N,CCN(CC)C(=O)c1ccc(cc1)C(=C2CCNCC2)c3cccc(c3)C(F)(F)F,1.9
,CHEMBL1950723,RMPYEISUTHEMLW-NDEPHWFRSA-N,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(CCCc3ccccc3)C2,1.9
,CHEMBL2011932,HTQMVQVXFRQIKW-UHFFFAOYSA-N,COc1ccc(cc1)c2nc3c(NCCCNC(=O)C4(CN)CC4)c(Br)cnc3[nH]2,1.9
,CHEMBL412119,LKVOYKPVSRJIAP-UHFFFAOYSA-N,NS(=O)(=O)c1ccc2NC(C3CC=CC3c2c1)c4cccc5ccccc45,1.9
,CHEMBL1169388,SFBODOKJTYAUCM-UHFFFAOYSA-N,CNCC[C@H](Oc1ccc(cc1)C(F)(F)F)c2ccccc2,1.89
,CHEMBL1190521,WQTKNBPCJKRYPA-OAQYLSRUSA-N,CCOC(=O)C1(CCCN(CC2CC2)C1)c3cccc(O)c3,1.89
,CHEMBL686,BCHOPQZXYFIQMM-UHFFFAOYSA-N,Cc1cccc(Nc2ccccc2C(=O)O)c1C,1.89
,CHEMBL2048863,OWBWYJOKGKPNOZ-UHFFFAOYSA-N,N[C@H]1CCN(C1)c2c(Cl)cccc2\C=C\3/SC(=O)NC3=O,1.89
,CHEMBL1946617,BMGQCYDKLFQJFJ-UHFFFAOYSA-N,OC1CCN(CC1)C(=O)c2ccc(cc2)C(=C3CCN(Cc4cscn4)CC3)c5cccc6cccnc56,1.89
,CHEMBL21640,SGDBTWWWUNNDEQ-UHFFFAOYSA-N,C(C1NCCc2ccccc12)c3ccccc3,1.89
,CHEMBL1934271,TWMRGRJGIHFSRC-UHFFFAOYSA-N,CCC(CC)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c2ccc(C)cc2,1.88
,CHEMBL50627,CWKMPZOEUOYQAU-UHFFFAOYSA-N,O=C1C(=O)c2cccnc2c3ccccc13,1.88
,CHEMBL13486,KWKMYGPZQBMLGC-ZETCQYMHSA-N,Oc1ccc2C(=O)C(=COc2c1)c3ccc(O)c(O)c3,1.88
,CHEMBL13863,RTGDFNSFWBGLEC-SYZQJQIISA-N,CC(C)C(NC(=O)CN1C(=O)c2nc(O)nc(O)c2C=C1c3ccccc3)C(=O)C(F)(F)F,1.88
,CHEMBL855,PZXXJIFQPOXWJV-UHFFFAOYSA-N,Cc1ccc(cc1)\C(=C/CN2CCCC2)\c3ccccn3,1.88
,CHEMBL380005,OLZXHHOEVBLJLQ-OAHLLOKOSA-N,CCN(C1CCN(CC[C@@H](c2ccc(F)cc2)c3ccc(cc3)S(=O)(=O)C)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,1.88
,CHEMBL290548,JSYFJFPXKDQANW-AZUAARDMSA-N,COC(=O)N1CCN(C(CC(=O)NCc2ccc3OCOc3c2)C1)c4ccnc(n4)n5ccnc5,1.88
,CHEMBL1462105,BFIIANMKQVNCOV-UHFFFAOYSA-N,Clc1cccc(NNC(=O)c2cccnc2Cl)c1,1.87
,CHEMBL1330968,HCOIQQJHIUTQMB-UHFFFAOYSA-N,CC1=C(OCc2ccccc2)C(=O)C=CO1,1.87
,CHEMBL2062576,RGIIRDQMJISXTQ-UHFFFAOYSA-N,CC(=O)Nc1ccc2ccn(c3cc(NCCCN4CCCC4)n5ncc(C#N)c5n3)c2c1,1.87
,CHEMBL2031461,RRFSGQALCWYVME-MRXNPFEDSA-N,CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(ccc4C)C(=O)Nc5ccon5,1.87
,CHEMBL384467,KJJSJXRRMHWDBJ-UHFFFAOYSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1.87
,CHEMBL191003,LZMOSYUFVYJEPY-UHFFFAOYSA-N,Nc1nc(Nc2ccc(cc2)S(=O)(=O)N)nn1C(=O)c3c(F)cccc3F,1.87
,CHEMBL455468,ZHZJHDVPDAOZPP-UHFFFAOYSA-N,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)C(=O)NC4CCN(C)CC4)n2,1.87
,CHEMBL2335881,TZMIRXLCTZAZRD-UHFFFAOYSA-N,COCCNCc1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,1.86
,CHEMBL760,XVUSYXIMPHYNBT-UHFFFAOYSA-N,Clc1ccc2N=C3NC(=O)CN3Cc2c1Cl,1.86
,CHEMBL1092926,FPCRNQDPAAFAKL-UHFFFAOYSA-N,Fc1cc(cc(F)c1CN2CCOCC2)c3cccc4ncc(nc34)c5cnn(c5)C6CCNCC6,1.86
,CHEMBL1089517,YKCUNHHFUOCOEH-IAGOWNOFSA-N,COCCOc1nc(N)c2NC(=O)N(Cc3cccc(CC(=O)OC)c3)c2n1,1.86
,CHEMBL2048869,JFPWAHPXRLJZQR-UHFFFAOYSA-N,CCOc1cccc(\C=C\2/SC(=O)NC2=O)c1N3CCC[C@@H](N)C3,1.86
,CHEMBL379738,CKMRXGUDSNAKMN-UHFFFAOYSA-N,O=C(CS(=O)(=O)c1ccccc1)c2ccccc2,1.86
,CHEMBL2088098,CJLUXPZQUXVJNF-UHFFFAOYSA-N,Cc1cc(CNc2nccc(Nc3cc(C)[nH]n3)n2)on1,1.86
,CHEMBL1631468,JCBJRIFKIORSDK-UHFFFAOYSA-N,CCCNC(=O)c1nnc2c(cccc2c1N)c3ncccn3,1.86
,CHEMBL274567,ZNOCPAABZHOLJK-UHFFFAOYSA-N,CNC1=CN=C(N(CC(=O)NC(C(C)C)C(=O)C(F)(F)F)C1=O)c2ccc(F)cc2,1.86
,CHEMBL2321998,LKEWELOHCDVPMS-QHCPKHFHSA-N,Clc1ccc(cc1Cl)C2CNCC=CC2,1.86
,CHEMBL2036752,KEMKYEAYSRVURD-SFHVURJKSA-N,CCN1CCC[C@H](CN2CCN(CC2)C(=O)Nc3ccc(Cl)c(Cl)c3)C1,1.86
,CHEMBL1945298,NYWJZLOBZHVZMI-QFIPXVFZSA-N,O[C@@H](CNCCOc1cccc(CNCCc2ccccc2F)c1)c3ccc(O)c4NC(=O)Sc34,1.86
Dextrometorphan ,CAS125-71-3,RBCQYGNISLBEGG-UHFFFAOYSA-N,COc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(C)CC3,1.86
,CHEMBL505521,OGHNVEJMJSYVRP-UHFFFAOYSA-N,CNC1=Nc2ncccc2C(=NC1c3cccs3)c4occc4,1.85
,CHEMBL1917441,JFHROPTYMMSOLG-UHFFFAOYSA-N,Cc1ccc2c(c1)c(Sc3cccc(Cl)c3)c(C)n2CC(=O)O,1.85
,CHEMBL17771,OLOOKIQNTSJZJH-UHFFFAOYSA-N,O=S1NC(=NO1)Cc2ccc3ccccc3c2,1.85
,CHEMBL2172005,NFHVMJUQDROCSJ-UHFFFAOYSA-N,COc1ccc(cc1OC)N2CCN([C@H](C)C2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N,1.85
,CHEMBL1199988,RMTHVVMPPIFDSQ-UHFFFAOYSA-N,Nc1ncc(cc1c2oc3ccccc3n2)c4cnn(c4)C5CCNCC5,1.85
,CHEMBL1090173,CEASKHRUQMAIIZ-AWEZNQCLSA-N,OCC(=O)N1CCC(CC1)c2n[nH]c(c3ccc(Cl)cc3)c2c4ccncn4,1.85
,CHEMBL1631466,PMEYJXDZLFOKCP-UHFFFAOYSA-N,Nc1c2C(=O)N(Cc2nc3c(cccc13)c4ncccn4)C5CCC5,1.85
,CHEMBL295135,HZJYOKODVJEGCS-UHFFFAOYSA-N,OC(=O)c1[nH]c2cc(Cl)cc(Cl)c2c1\C=C\3/CCN(C3=O)c4ccccc4,1.85
,CHEMBL198114,HLKQVESZETYPOB-UHFFFAOYSA-N,CCN(C1CCN(CCC(c2ccccc2)c3ccc(NS(=O)(=O)C)cc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,1.84
,CHEMBL2171042,ZJYSQSOCUATSOV-UHFFFAOYSA-N,Cc1cccc(c1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1.84
,CHEMBL1934270,JJZXIMHWWAENGR-UHFFFAOYSA-N,C[C@H](NC(=O)c1c(C)nn(c1NS(=O)(=O)c2ccc(C)cc2)C(C)(C)C)C(C)(C)C,1.84
,CHEMBL1917426,ARLXUYKHWSHMLR-SFHVURJKSA-N,Cc1c(Sc2ccc(Cl)cc2)c3cc(F)ccc3n1CC(=O)O,1.84
,CHEMBL235789,WLNCGIQLHPVTPW-UHFFFAOYSA-N,Clc1ccc(CN2CCNCC2)cc1C(=O)NCC34CC5CC(CC(C5)C3)C4,1.84
,CHEMBL66520,DHZBNHMEIOBPAE-UHFFFAOYSA-N,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC=O)C(=O)C(F)(F)F,1.84
,CHEMBL264666,ITMSGQSFXHYWNM-UHFFFAOYSA-N,C1CCN(CC1)c2ncnc3[nH]cnc23,1.84
,CHEMBL110147,CRZGCEYTNMJWPK-UHFFFAOYSA-N,Oc1ccc(CCNCCCS(=O)(=O)NCCOCCSc2ccccc2)c3sc(O)nc13,1.84
,CHEMBL567508,BFNCJMURTMZBTE-UHFFFAOYSA-N,NC(=O)c1c(N)sc2CCCCc12,1.84
,CHEMBL2158827,LLPTWYAVHXNSIY-UHFFFAOYSA-N,OC(=O)Cc1ccc(cc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,1.83
,CHEMBL1933593,LEBFBYRNCKITGV-UHFFFAOYSA-N,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OC(C4CC4)C(F)(F)F)nc23,1.83
,CHEMBL1184124,GHMSTTWSEVINEG-NSHDSACASA-N,CC(C)CC(N1NC(=O)c2nc3cc(Cl)ccc3c(O)c2C1=O)c4ccccn4,1.83
,CHEMBL170984,ZNKBTWMPGNYFEX-UHFFFAOYSA-N,COc1cc2c(Nc3c(Cl)ccc4OCOc34)ncnc2cc1OCC5CCN(C)CC5,1.83
,CHEMBL278172,ULDXWLCXEDXJGE-UHFFFAOYSA-N,CCOC(=O)c1ccc(N)cc1,1.83
,CHEMBL393384,WSHGOLKXFFKTHY-UHFFFAOYSA-N,Clc1ccc(OC2CCNCC2)cc1C(=O)NCC34CC5CC(CC(C5)C3)C4,1.83
,CHEMBL406,ZPAKPRAICRBAOD-UHFFFAOYSA-N,CC1Cc2ccccc2N1NC(=O)c3ccc(Cl)c(c3)S(=O)(=O)N,1.83
,CHEMBL2179284,LHVITJKAAOBDHR-UHFFFAOYSA-N,CC1=CN([C@H]2CCCN(C2)[C@H](CC3CCCCC3)c4ccc(C(=O)O)c(Oc5cccc(Cl)c5)c4)C(=O)NC1=O,1.83
,CHEMBL11336,VFGBXFZXJAWPOE-XLHBGBJPSA-N,COC(=O)NC1=CN=C(N(CC(=O)NC(C(C)C)C(=O)C(F)(F)F)C1=O)c2ccc(F)cc2,1.82
,CHEMBL1650726,AFJBIEFMCXULHJ-UHFFFAOYSA-N,C[C@H](Oc1ncc(Cl)c(Nc2cc(C)[nH]n2)n1)c3ncc(F)cn3,1.82
,CHEMBL1778995,SJUVDTGGQJYTJG-UHFFFAOYSA-N,Fc1cccc(c1F)c2cncc(CNCC3CC3)n2,1.82
,CHEMBL1288009,VQPFSIRUEPQQPP-MXBOTTGLSA-N,COc1ccc(cc1)c2cc3c(N[C@H]4CCCNC4)ncc(C(=O)N)c3s2,1.82
,CHEMBL1287979,SHWWFGVUTSBGRN-UHFFFAOYSA-N,COc1cccc(c1)c2cc3c(N[C@H]4CCCNC4)ncc(C(=O)N)c3s2,1.82
,CHEMBL2158051,BMPDWHIDQYTSHX-AWEZNQCLSA-N,CN[C@@H](C)C(=O)N[C@H]1CN(CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c3ccccc3)c4ccccc4)C(=O)CC(C)C,1.82
,CHEMBL1824039,AMKVXSZCKVJAGH-UHFFFAOYSA-N,FC(F)(F)Oc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,1.82
,CHEMBL2059375,FEIOPVQTLJUJBR-GOSISDBHSA-N,CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)N)n4ccc(n4)C(F)(F)F,1.81
,CHEMBL402542,HJUAKZYKCANOOZ-HNNXBMFYSA-N,CCN1CCN(Cc2cnc(c(Cl)c2)c3ccc(cc3)C(=O)Nc4ccccc4N)CC1,1.81
,CHEMBL2171044,LNCZYHBVFQTPDF-QZTJIDSGSA-N,Clc1ccc(OC2CCN(CC2)C3CCN(CC3)C(=O)NS(=O)(=O)c4cccc(c4)C#N)cc1Cl,1.81
,CHEMBL2158781,DTQNEFOKTXXQKV-HKUYNNGSSA-N,Cc1cc(F)ccc1OC2CCN(CC3CCN(CC3)[C@@H](Cc4ccc(F)cc4)C(=O)O)CC2,1.81
,CHEMBL486504,INDSFRHHAWVRGR-CQSZACIVSA-N,COc1cc2CC[C@H](NC(=O)C)c3cc(O)ccc3c2c(OC)c1OC,1.81
,CHEMBL1829246,RPDFDSQFBCJTDY-GAQXSTBRSA-N,CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4ccccc4,1.81
,CHEMBL2312487,AOTGWRVCPVLSPA-UHFFFAOYSA-N,CCOC(=O)C1=COc2ccccc2C1=O,1.81
,CHEMBL2321985,VMLKTERJLVWEJJ-UHFFFAOYSA-N,Oc1cccc2ccc(nc12)C#N,1.81
,CHEMBL366080,BTUWHHFNOHVCMQ-UHFFFAOYSA-N,CN(C1CCN(C)CC1)c2nccc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)n2,1.8
,CHEMBL1214185,JNJVLJAMVUUPMQ-UHFFFAOYSA-N,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)\C(=N/OCOCCOC)\[C@H](C)[C@@H](O)[C@]1(C)O,1.8
,CHEMBL22033,DWSBXSUAJILPPH-UHFFFAOYSA-N,COc1cc(ccc1Cn2ncc3ccc(NC(=O)OC4CCCC4)cc23)C(=O)NS(=O)(=O)c5ccccc5,1.8
,CHEMBL2325991,YHAMWDFRLHXMHG-UHFFFAOYSA-N,COc1ccc(cc1OC)C(C)NC(=O)C2(N)CCN(CC2)c3ncnc4[nH]ccc34,1.8
,CHEMBL1340633,AUMDBEHGJRZSOO-UHFFFAOYSA-N,COc1cc(ccc1Nc2ccccc2C(=O)O)c3ccc(Nc4ccccc4C(=O)O)c(OC)c3,1.8
,CHEMBL2010849,DVAZOVKPBNZYLL-UHFFFAOYSA-N,CN([C@@H]1CCN(Cc2ccc(nc2)C(F)(F)F)C[C@@H]1F)C(=O)Cc3ccc(cc3)n4cnnn4,1.8
,CHEMBL1529362,PVVORTURQPBPEQ-UHFFFAOYSA-N,Nc1nnc(s1)c2ccccc2,1.8
,CHEMBL1343931,HKWYQWIBPAFXEK-UHFFFAOYSA-N,Cc1nc(CS(=O)(=O)c2ccc(Cl)cc2)cc(n1)N3CCOCC3,1.8
,CHEMBL185315,SEVGGLORRBRKBR-UHFFFAOYSA-N,CN1CCC(CC1)Oc2nccc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)n2,1.8
,CHEMBL2010839,XATVWHZPOVAVCL-UHFFFAOYSA-N,CN(C1CCN(Cc2ccc(nc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3)n4cnnn4,1.8
,CHEMBL268362,PNKQYVNKYVDKMJ-UHFFFAOYSA-N,COc1ccccc1CNC(=O)c2ccc3cnccc3n2,1.8
,CHEMBL234524,MSHULPIKNRKAQH-QZTJIDSGSA-N,Oc1ccc(cc1)N2C(=O)c3ccc(O)cc3C2=O,1.8
,CHEMBL2178943,CNBSPUGFNQVSJS-UHFFFAOYSA-N,Cc1nc(C)c(nc1C(=O)N)c2ccc([C@@H]3CC[C@@H](CC(=O)O)CC3)c(Cl)c2,1.8
,CHEMBL1951899,WUYZDFKSZDFMGV-QLJPJBMISA-N,CCN(C1CCN(CC[C@H](N2CCN(CC2)S(=O)(=O)CC(F)(F)F)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,1.8
,CHEMBL336546,WBGXMZXUXNTNDK-UHFFFAOYSA-N,FC(F)(F)c1cc(NC(=O)c2cnc(Cl)nc2C(F)(F)F)cc(c1)C(F)(F)F,1.8
,CHEMBL1829423,GCJIORHCPZEYFY-UHFFFAOYSA-N,CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccn(C)c3C(=O)N2Cc4ccccc4,1.8
,CHEMBL1809050,ZNKQZQCGGXGVRU-WAESHZATSA-N,COc1cc(OC2CCNCC2)ccc1Nc3ncc(Cl)c(n3)c4cnc5ccccn45,1.8
,CHEMBL1778865,GUJRSXAPGDDABA-NSHDSACASA-N,COc1cc(F)ccc1c2cncc(CNCC3CC3)n2,1.8
Diphenhydramine ,CAS58-73-1,BGRJTUBHPOOWDU-NSHDSACASA-N,CN(C)CCOC(c1ccccc1)c1ccccc1,1.8
,CHEMBL2171034,BIAVGWDGIJKWRM-FQEVSTJZSA-N,Fc1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1.79
,CHEMBL1614705,TUTYVDNXOVNPHE-UHFFFAOYSA-N,OCC(=O)N1CCC(CC1)c2[nH]nc(c3ccc(Cl)cc3F)c2c4ccncn4,1.79
,CHEMBL562308,SQQPXGCSMFXZSY-UHFFFAOYSA-N,OCCNCCNc1ccc2c(NC(=O)CC34CC5CC(CC(C5)C3)C4)cccc2n1,1.79
,CHEMBL2171048,PKZCGWBROCHAKF-UHFFFAOYSA-N,Cc1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)cc4C,1.79
,CHEMBL178737,CGCKKFFDYBVAMW-UHFFFAOYSA-N,O=C(N1CCOCC1)N2CCn3cc(C4=C(C(=O)NC4=O)c5cnc6ccccn56)c7cccc(C2)c37,1.79
